label	text_a
0	触摸板那里有点热,不知道是不是正常现象,在有外壳都是塑料,有点不太结实的感觉,我觉得我还得去买个内胆.
1	外观好，，，做工不错，键盘手感好，应该是sony一贯的作风吧，，，
1	3999的时候抢购的 运气真好 这个价格还有什么号说的 品牌和价格都很不错
0	酒店太旧了,中午进房的时候吓了一跳,晚上进屋就好多了.因为灯光昏暗的关系. 第一次住经济型酒店,搞得感觉很不好.不过床还是蛮干净的,淋浴的水也很大,这个价钱在北京也只能住这酒店了!
1	黑色外观挺朴实，喜欢亚光屏。散热还可以。声音很小，即使在深夜也不大有声，就是有点硬盘的动静，跟旁边的台式机比，就算perfect了。键盘也用的挺顺溜的。
1	作为经济型连锁酒店，我觉得锦江之星要比如家、莫泰等高出一筹。最明显的就是房间本身够宽敞，厕所也不局促，马桶还是加长型的呢。10元的早餐算丰富的。整个酒店的色泽和基调看着舒服，如家就土点。
1	小且轻，放在背包里就跟背一本书查不多吧，白色感觉很干净，上网速度挺快的
0	这本书是买给小外甥的，原本以为会是一本很厚的书，至少内容没那么少和单调吧。收到货时，打开一看，太失望了，真不值得，和价钱相比这书太不值了
0	按键不是很舒服的感觉，可能因为小的缘故吧。触摸屏也不是很好用，不过平时都用鼠标了
1	开始在网上看到连载该书，觉得不错，决定买来认真读读。拿到新书，书封暗红底纹，暗藏着危机预警。用心读完，觉得全书人物个性鲜明，故事性也比较强。不错，不错，实在是难得的好书。
1	以前从图书馆借来看了一次，看完了一口气闷了好久。后来听说徐静蕾要把它拍成电影，不禁又想重温一遍这部悲情的孤曲。我想这本书的看点并不仅仅限于让读者跟着一个浪荡子回忆他的虚空人生，作者用他的无比精湛的表现手法，驾驭着这部短篇，纠着读者的心一步一步感受一个痴情女人的坎坷命运。连译文都能如此精到的传达给我，我想更不用说原文了。至于光盘么，还是文字的力量来的强大啊。
0	RedFlag改XP费劲，尤其是声卡要装UUA，装完后启动声音有破音，后来莫名其妙好了，但是触摸屏失效，但是后来又好了，折腾2天了！郁闷，不过总体来说，听喜欢NE808PA！送老婆的！
1	7月19日入住酒店 总体感觉较好 不足之处如下 1.一号楼到二号楼的指示标志不明显，而且要走很远 2.服务人员似乎不知道什么是主动见面打招呼，这点比起海景花园酒店要差的远。我在酒店大厅、走廊 、院子里，见到酒店各个岗位的服务人员，大部分都不知道应该主动和客人打招呼问好
1	酒店客房绕池塘而建，池中金鱼频添几分情趣，主客房可餐厅由池塘相隔，安静，优雅。前后两停车场，接客送客相当方便。不足之处，特价房的部分电器较旧。
1	已经学了好几章，感觉挺好，韧性已经有了明显改善了。但有个感受，呼吸难以掌握，俺们还是初学者，也许应该去健身房跟着瑜伽老师学习下在做某些动作的时候如何调整呼吸。不管怎么样，很喜欢这本书。坚持做下去是最重要的。给想买这本书的网友们的建议，这本书还是挺全面的，如果不是只想在短时间内专门减肥的话看这本就可以了，不需要再买其他的书，现在市面上瑜伽的书太多了，好多都是从里面拿些出来凑页数的。
1	5、感谢作者给我们这样一份美好的礼物。
1	位置挺远的，到市区要好久 早餐一般，可选择的余地小 房间好，大，感觉还是很舒服的
0	肯定我不会再住这里了,太陈旧了,霉味太重,感觉不好!
1	性价比较高，外观不错，性能稳定，噪音不大，对移动硬盘支持好，驱动程序、使用说明放在了E盘中。电池有延保卡。
1	led屏幕不错,没有坏点；；键盘舒服；装XP机器中的光盘都有驱动；京东发货快
0	本来打算在这里入住2天的，但是由于网络极差，导致本人的网络会议数度中断，严重影响工作，所以匆忙离开。 对客房的映像很模糊了，唯有哪位业余的IT令我映像深刻！大堂的装修还算可以，服务员也比较热情。对于那些要求高品质网络的用户，不提倡入住。
1	物美价廉！第一次在京东买东西，服务，发货速度都不错，重点是东西好，我是笔记本代工厂工作的，看得出来，是正品！！
1	非常一般，房间很小，家具过时、老旧。性价比太差，订一晚，后又续一晚。实在不满意后俩日改住洲际酒店。 我后面续订一日，居然不算通过携城预定！可能是利益所驱，相较之下，洲际我也是先订一日再续。洲际就处理的很好。 补充点评 2008年5月20日 ： 还有，通过携城订的是大床房，去了变成标间。非常不愉快！
1	一开始我是看了当当上的推荐，说不一样的卡梅拉这套书是亚马逊的五星级图书，大家的评论也非常好。因为我儿子非常好动，基本上很少安静的坐着看书，我就抱着将信将疑的态度买了一套。然而让我大吃一惊的是，这套书买回家后，儿子就彻底的被迷住了，从幼儿园回来后天天晚上都要听卡梅拉的故事，看到有趣的地方还会发自内心的哈哈大笑，感谢当当的推荐，这么一套好书，让我儿子从此爱上了看书。
1	如家，一贯的风格，房间也是这样，怎么说，如家的价格还是比较实在，在上海住店，能干净、价格优惠就行了。。。
1	受重建轻管思想的影响，造成水利工程管理研究十分薄弱，涉及工程管理，特别是河道管理类的书籍就更少了。郑教授长期从事河道管理工作，有十分丰富的管理经验和理论修养。该书系统阐述了河道的基本理论，国内外先进管理模式和发展方向，对我国河道管理、法规现状进行了梳理，提出问题和措施问题，并对涉河项目行政许可、河道具体管理提出具体方法和指导，理念新，实用性强，非常有价值！江苏水利 刘
0	该酒店是我住过的最差的酒店，房间设施陈旧，一股霉味，床单被褥粘糊糊的，最可气的是服务员绝然会栽赃陷害住客，我在那一共住了4天，7月20日结帐的时候前台说客房服务员检查发现有个付费毛巾被开封，我经常出差，住过无数酒店，还第一次遇到这种事情，我住酒店从不动那些付费用品，房间就我一个人住，其间没有任何访客，谁会去打开那个破包装毛巾，开了一个小口又不用，可酒店服务员硬说是我打开的，一个酒店硬件设施差点没什么，服务质量差点也有情可原，但服务员不诚实，甚至栽赃顾客是有本质问题的，奉劝大家千万不要住这家酒店。
0	看到评价那么高，就买了，但女儿不喜欢，我看了一下，也不喜欢，不知所云，汽车什么的，都是过时的，或生活中没有的。不明白，为什么有这么高的评价。
0	环境一般，住了之后让人感觉价格和服务不成比例！
1	续航能力是我看中的，配置也是所有上网本里最强的。京东的价格公道啊，呵呵。
0	酒店太脏、太旧、太破！房间厕所都是下水道的臭味！地毯已经旧的看不清楚颜色了。电视机只有6个频道！我真是晕哦！前台服务员都是坐着看着报纸工作的，而且前台只有1个服务员。客房服务员不敲门就开门进来的，受不了哦！！
0	读书时看过电视,哭了好几次.这次买小说来看,是想从中吸取一些生存的力量.以笑的方式哭,作者的这种表述方式让人更觉悲痛.悲痛之余,让人感觉自己没有理由不好好活下去.
0	散热不好 京东的包装实在太差了，一个大盒子，里面放了几块泡沫，而且还没有塞严实，这样很危险的，系统京东不要吝啬那几块泡沫。
1	性价比不错，本本外观很漂亮，听说已经停产了，更换XP系统也很顺利，只是SM总线驱动是附加在显卡驱动上的，要注意哦。
0	就是第一次买没促销，还要自己买包，结果忘了买，第二次才买，建议套餐的好，包总要的。
1	可以装xp，但内附的驱动盘是vista的，要自己到华硕官网上下载xp驱动就可。内赠送鼠标的，害我另外多买了一个。
1	轻便，电池使用时间长，速度也可以，看码率5M以下的h264，720p视频质量尚可。其他功能不错。
0	说实话180太浪费,副楼连120都不值,这是我最后悔的酒店.
1	LINUX系统我不习惯，正好我有一个外置光驱，重新安装XP简单快捷，速度超快，浏览网页，看PPS，清晰流畅，连接大屏幕显示器，根本没感觉到是这么一个小东西在工作！
0	除了地点靠近地铁，几乎未发现其他优点。 房间有异味，卫生间有污渍。 最难以忍受的是电话和网络： 电话机拿起来就是怪异的忙音，要连续拨打七八次才能接通一次，问到前台，答曰确实有这个接触不良的问题，没下文了，眼下之意您就忍着吧！ 当面告诉了前台，我要开通网络（虽然收费20元/天）。答曰：没问题，这就开通，自动分配IP地址，不需手动设置。可回房后发现连本地连接都没有，联系前台后，有了本地连接。但是试了半天也无法打开网页，再联系前台（已经快崩溃了！），十分钟后服务员过来，胡乱指点我删掉了公司的IP地址（只是备用设置，不是默认连接，根本没必要删），然后才将默认连接的自动获得IP改为了他们的手动地址。彻底晕倒，，，，，，，， 以后再也不敢住这样的酒店了，也请携程对用户负责些！
0	散热设计问题-键盘左侧过热 有关xp的驱动太混乱，显卡不好安装 机子单薄一些-不太结实的感觉
1	东西不错，外观设计的好，做工精美，质量可靠，京东的送货速度很快！ 京东的东西质量还是比较放心的，没有多大问题，包装也不错，发货速度赞一个，基本当天都可以发货。东西刚用上，很不错，比想象中要好。
0	我们去盐城的时候那里的最低气温只有4度，晚上冷得要死，居然还不开空调，投诉到酒店客房部，得到的答复是现在还没有领导指示需要开暖气，如果冷到话可以多给一床被子，太可怜了。。。
1	根据大家的点评选择了这家酒店，总体感觉还是很不错的。 此次预定的豪华A，因无房免费升级到行政间。房间比较宽敞，干净整洁，隔音不错，服务很温馨：千纸鹤，小便笺，还有清凉的绿豆汤和水果。点点细节体现着一个四星级酒店的服务。满意。 再说点小插曲。在前台，服务生查看了预订情况，推荐我升级，我谢绝了他们的提议。之后说我订的是双床间，我说我要大床间（貌似预订时是无法选择大床还是双床的），接着便打电话询问有没有豪华大床间，听着他们一会儿说有一会儿说没有，弄得我一头雾水，最后告诉我：现在没有房间，因为这是酒店的缘故，所以给我免费升级。这个小插曲虽然让人有点不快，但终究本着顾客是上帝的原则去解决问题，比较满意。以后还会选择这里。 宾馆反馈 2008年8月13日 ： 感谢您选择国宾大酒店入住并对酒店予以认可。看您的评论，猜想您可能是通过网络直接预订的房间吧？通过网络直接订房没有对房间特殊要求的选项(例如大床等特殊要求)。如果订房对房间有特殊要求，建议您拨打电话预订，酒店和携程的预订人员会共同做好记录，按您的要求提前准备房间。携程订房电话：800-820-6666，400-820-6666（手机）；酒店订房电话：0311-86911999。再次对您的点评表示感谢！祝心情舒畅，一切顺利。
1	漂亮，小巧，精致，适合女生使用，很华丽很高贵，运行vista也不慢，没亮点，运气不错
1	首先，从外形上看，这款笔记本采用钢琴烤漆，显得格外时尚漂亮；创新的键盘设计颇感人性化，手感也尚佳。 其次，从配置上来看，比较均衡，并且据评测，显卡的能力要比105GM强；LED的屏幕比TFT感觉舒服，200万的摄像头也实用。 最后，这是一款商务本，稳定性强于家用本是不容质疑的；难能可贵的是，散热性极佳，我非常满意！
0	内容空洞，讲得道理都是平常人都知道的。不值得买，没事可以到书店翻翻，不必浪费这个钱。
1	作为4星酒店装修虽较陈旧但还可以。客房各等设备齐全。交通以的士为主。到火车站7元，关城10元，还算方便。餐厅服务态度不错，我们回来晚了，餐厅就要下班了，但仍给我们炒了拨鱼子。仅14元的生意，等了我们半天。 对前台的服务就不敢恭维，非常不喜欢使用信用卡的旅客。要求我交现金，并告知使用信用卡授权无法取消。被逼无奈，我拿出钱夹给她看，里面只有130多元。这位前台登记人员竞要求我给她100元现金，就没想想我要出去吃个宵夜，打个车咋办？在我的一再坚持下，才使用了信用卡授权。其实在使用授权，及后来的取消授权和结账都非常快捷，没有丝毫的麻烦。但就不明白她为什么不让我用信用卡。就为这点事情足足耽误了好几分钟。还一再让我们在预定房价的基础上加10元可以什么随便打电话，难道我们来嘉峪关旅游就是为了在酒店里煲电话粥吗？我没同意，我告诉他我希望按预定的价格，她说那就没房了，但我说如果你不给我安排，我会去携程投诉。一听这话房子又有了。
1	很多年前住过一次。这次是第二次住。房间很大，也很干净。由于酒店门前的道理好了，因此也方便了很多。酒店李南滨路的美食一条街不远。 酒店的早餐真是非常不错，和很多更高档次的酒店比也不逊色。 但是这么多年感觉酒店的外观太旧了，大堂也没有了四星级酒店的气派。
0	一个月内住了四次这酒店，我都认识前台这几个人了，可每次入住时，前台无论男女都低着头冷冰冰的，甚至连你好都没有说，不知他们在干什么。 这是我见过的唯一一家4星酒店，结帐后只说可以了，从不说欢迎下次光临。我曾经观察过10分钟，这这期间结帐的几位，最后一句话都是‘可以了’，而且大多不看着客人，只是整理手上的东西。 另外房间太昏暗，很压抑。
1	我第一次用携程订房，在长安酒店住得很舒适，餐饮很令人满意。价格仅比前台价格低不多，不是太有竞争优势。
0	书又不是博客，如果要看博客，我也就不用买书了，一点写书的概念都没有，纯粹把自己的博客搬过来了
0	今年的5.1、10.1长假分别定了西安与重庆的如家，非常失望，如家简直无诚信可言。这里把我的遭遇简单描述，希望能给各位出行的朋友提供借鉴。 5.1西安的如家严重超定，我们一行11人险些露宿街头，与酒店交涉了2个小时，原定的4间房，只拿到3间。同时到达酒店的不少客人，因无房可住，只得带着行李走人。 9月14日通过携程携程定了10.5日如家的上清寺店，吸取了5.1教训，于10.5日下午用信用卡做了付款担保，到达酒店，办理了信用卡预受权，莫名的签了好几份入住单（在酒店坚决要签的情况下），拿到房卡时才发现，原定的2套商务大床房被换成了标房和大床房，酒店除了说“抱歉、房已满”再也没有任何解释。 对房间的大小、设施没有过高的要求，毕竟是经济型酒店，最让人受不了的是，其中的一间房臭气熏天，请服务员弄了3次，仍旧臭。无语......
0	我在当当网买了一本“杜拉拉升职记”。第51页，倒数第5行中写到：“左不过是个临时代理......”。是不是应为：“只不过是个临时代理”？请恕我知识浅薄，若是我理解错误，请给予谅解，若确实出现错字，请问是否正版书的问题？
0	格式化linux,不过删除不了，总是运行grub命令，搞死了。不会用，也没装上windows xp.回来给别人弄了一晚上，还是没有装上去。不知道哪位高手能够教教我。
1	没有想到开封这个地方.居然有服务这样好的宾馆。 酒店人员的培训是很到位了。服务和我经历过的一些五星级酒店差不多了。果然是市委招待所的班子. 缺点就是我们住的哪个房间,设施有点陈旧. 交通很便利.从酒店步行5分钟就到了最繁华的开封的小吃一条街.
0	屏幕分辨率小了点，尤其是1024*600的这个600，用一段时间会发现不方便。另外确实如很多人评价的一点，运行东西稍微多点，就卡。
0	本来满心欢喜的买回这本畅销书，可是还没看完，书的封底就快脱落了。根据我买书多年的经验来看，从书的纸张、印刷质量、包装和内容来看，有理由相信我买到的是影印版。
0	《求医不如求己》这套书非常实用，我已推荐给很多朋友，瞧我的订单，有好几个都是购这套书的，都是送给朋友或替朋友买的，朋友说我都成了“大忽悠”了。其实不是我能忽悠，是书确实好，营销学上讲，把好的新产品推销出去，叫营销，把不好的产品推销出去，叫骗销，我是把好的产品介绍给朋友，共同受益，显然不应在骗销之列。
1	房间干净舒服,空气流动也很好。没有不良气味...由于处于闹市区,交通比较方便，但同时也有点嘈杂...
0	看了一小半，觉得没什么启发，放弃。ps：于丹名气这么大，也可能是我悟性差：－）
1	第一次在网上定酒店，价格是428元，感觉房间比较差，以前来乌市每次都是以朋友公司的名义订房，价格很优惠，这次是自己定的，现在是淡季，我定的428元的房间朋友定只需要320元就够了......
1	已经使用了两天了，还没有发现什么问题，这款机器性价比还是蛮高的。
0	我是看了报纸上的宣传才有了买这本书的冲动，后来在网上上搜了下发现不贵，就买了，花很短的时间粗略看了看，觉得一般般啊，并非物有所值，
0	降价也太快了吧！刚买了一个星期就掉了200元，还多送一个鼠标！真是倒霉！
0	惠普节约成本的代价就是：预装小红帽（改装WIN比较麻烦)，没有硬盘指示灯、没有电源指示灯、风扇也是定时循环运转的。 散热倒是没有想象中的那么夸张，可以忍受～
0	系统太崩溃啦，220g的c盘，vista也不好用，要重装xp，装驱动，麻烦
0	打车到酒店后发现，门面特别小而且差，很不起眼。到前台办手续又发现态度特别差，还摆着服务标兵的牌子，我是一点也没感觉到。房间也很一般。第二天中午时，我因为是下午四点半的飞机，因此商量能否将退房时间稍微延迟二十分钟左右，答复是一分都不行，超过一分钟就算半天，口气还很不友好！
0	光驱读盘的声音有点异常，安装系统时不能读盘。费了好几个小时才搞定
1	帮朋友订的，在上海来说价格是比较实惠的了。不过朋友住了后没有特别说很好也没有不满，呵呵！
0	刚看了开头,就再也看不下去.她的叙事方式,让我觉得像一个初中生的水平.随便翻了一翻就丢到一边了.
1	原装是VISTA用的很不习惯！拿回家直接装回XP！ 官网下的驱动 不是集成打包！而是一个个下 有点麻烦！ 机器性价比还是很强的！这个配置这个价格 已经不错！这次的赠品很实用 散热垫+杀软 觉得非常超值～！
0	国庆期间住过本酒店，我的评价就是"差,实在实际太差".第一:毛巾不仅仅是旧,而是破,有一个个洞洞.第二洗浴水龙头出水小，小得可怜。第三房间噪音很大，三楼的KTV一直吵到晚上12点。第四：早餐几乎没有东西可吃。第五结帐查房动作实在太慢，我们一共等了半小时多。还有很多很多的差。可以说比不上我们宁波的二星级酒店。 补充点评 2007年10月8日 ： 这样的酒店携程订，标准间居然还要420元一间。自己直接订，要580元一间。超不值！！
1	对照上配置来说，很低价的一款笔记本。 放个通用键盘膜以后很合适，也不怕进灰尘。
0	摄像头不清楚，散热一般，说是商务型的，散热还是不怎么样！华硕屏的亮度都不好，声音小，音质比以前的强，原来的本音质真的很垃圾
1	酒店交通不是很方便，离市区较远，火车站过来大约17、8块，因为地处开发区，住过来的大多数人都是来开发区各个公司办事的，尤以奇瑞的供货商和客户居多。 说实话有些意料之外的惊喜了，没想到芜湖有性价比这么高的酒店。住的是行政标准间，房间很大，除了两张床还有一个很不错的办公桌，卫生间干湿两用，淋浴房和浴缸供客人各取所需，水量也很足，用的洗发水和浴液也不是大多数酒店用的蹩脚货，是分别两大罐家用的脱普产品；既可以烧开水也可以喝酒店提供的直接饮用水。 服务也很不错，入住退房都很快，所有遇到你的工作人员都会礼貌的说你好！门童非常的客气，离开酒店的时候门口没有车，一位门童顶着烈日走出接近1里地在另一条路上帮我拦车进来，实在有些不好意思。 客房送餐速度也很快，菜式量足味道也不错，除了叫客房送餐单的菜式也可以让他们送中餐菜单上来选。 唯一不足的可能就是他们的自助早餐了吧。实在没什么可吃的，而且去晚了，几乎就都见底了。服务员加菜也不是很积极，就算加也都是加一丁点，一个人就拿完了，不知道是不是因为自助早餐怕客人吃多了的缘故…… 总的来说，环境和服务还是不错的，有机会再去的话还是会住在那里。
0	本来是想买回来送好朋友的，可是翻开一看，内容也太简单了，就是画了些小汽车，小动物什么的，就退货了。
1	外形很漂亮，有买的冲动。 不过我还是没买，屏幕太小不适合我这近视人士，我这是帮朋友买的。
0	如果你处在18岁以下，那么，建议你可以尝试一下这本被有些人喜欢的书。买了来浏览了一两页就再也不想看它第二眼了！说说书中的内容吧。这么说，找个夜市的书摊，随便翻开一本什么“成功的秘诀”、“人际关系的艺术”之类的书，都可以找到这本书的蛛丝马迹。。。也就是说，这本书，和市面上流行的各种励志书没有任何的差别！里面无非是些教条的说教罢了，对于一个心智成熟的人来说，这些东西完全就是……
0	炒作的那么热，可能只是我们的一厢情愿，宝宝平时最喜欢听故事的，可是对这套书她一点儿兴趣也没有。只能我看了，困啊...乏啊....我们家没有“外文”基因.....
0	没什么特别的内容,跟其它同类书一样,而且都是些常识类的,我半个小时就看完了,可见期内容很空洞
0	如果你想一个晚上不睡觉想心事,强烈推荐入住该宾馆。同样是高架边的饭店，其他宾馆都采用隔音玻璃，而陕西大厦却没有采用，夜深人静的时候就听到高架上滚滚的车流声！
1	??攴蛂癫善珨??踬ゴ怢督???T 扂??珨嶱宎憩桶陇婓?y最锋眒??疑珨嶲湮散滇 坴?B仅竭船腔挲扂????腔岆媪??散奥祥岆珨??湮散 ?B仅竭船 扂??船?c陶お?? 扂??斮疶坴挲 褣耋硐猁芵綎"?y最"??滇 斓?B仅憩稛?茞??? 淩祥眭耋岆桸掞□掞剩! 褣耋坴祥眭耋 坴酕腔岆督???I ?肴??B仅猁疑珨?c??! 蛂剩□毞 豖滇腔?r紧??疑祥岆饶弇踬
0	走廊上极噪 估计是乌合之众的住所 根本没睡好 害得我考试时候晕糊糊的
1	里面的设施还不错，地段也可以。会考虑下次入住。不过在人性化设置上要予以改善。 宾馆反馈 2008年7月10日 ： 感谢您入住世纪大饭店和给我们提出的宝贵改进意见。在今后的服务中我们会不断改进，同时针对每位客人给我们提出的人性化建议进行改进，不断提高。 河北世纪大饭店本着一切为客人着想的原则，为您提供更加细致入微的服务！
0	我很遗憾。我是收到当当网的推荐书EMAIL而购买此书的。没想到里面充斥着广告和作者的自我标榜。我很遗憾没能看到我原本期待的作者一步步走来的真实经历，也遗憾于我欣赏的当当网会将这样的书作为推荐书带给读者。
1	印象特别深的还是两段话：“一个总理在两小时内就飞赴灾区的国家，一个能够出动10万救援人员的国家，一个企业和私人捐款达到数十亿的国家，一个因争相献血、自愿救助伤员而导致交通阻塞的国家，永远不会被打垮”！温家宝：“我就一句话，是人民在养你们，你们自己看着办。”即使是在灾难过去将近一年的今天，读到这些话仍然让人心中触动，因为这些都是心的声音。
1	选本的时候关注的太多.最后其它牌子全部淘汰了.只剩R400跟华硕的N80流苏系列.然后听公司同事说华硕是真的不行.想想还是算了.选R400以后又看了水货的T400.质量上来讲没什么太大的区别就是R400厚了一点.也不喜欢水货而且正好5月12日买的时候赶上活动.便宜200.
0	说明书太简单了点。装机自带的一些软件没有任何说明。希望以后服务能够做得再细致点。
1	比较高的性价比,环境服务都不错. 68的自助餐也还不错,每人给10块钱的抵现券,58/人. 就是不知道有没有停车场,大厅门口的停车位非常有限. 宾馆反馈 2008年7月31日 ： 感谢您选择国宾大酒店入住，并对酒店予以认可。酒店负一层有专门的停车场，门前、后院及负一停车场都能供您停车使用。期待您的再次光临！祝生活愉快，工作顺利！
1	大了点，比较适合威猛男士，红色触控多媒体键看上去很漂亮，装了很多东西也没觉得明显发热，这点也不错
0	这次和老公入住这家酒店 640元的豪华客房单晚价格，大床房。 非常不满意，首先，晚上到了酒店以后，才发现 所谓的大床房，原来是在一个很小的房间里面放了一张大床和一张小床的家庭房间！后来提出意见，酒店说是携程的问题，打电话给携程，说是也没有办法换房，当天晚上心情非常不好！！第二天早上，想去闸坡，因为携程酒店介绍写着“附近景观：闸坡旅游区”。。。。附近？？？我们花了180元坐了一个多小时的车才到的闸坡！！！酒店服务非常恶劣，对尤其对散客的态度非常不耐烦！唯一亮点就是一个梁姓经理提供一车给我们去闸坡（坐的士去至少要200）。并且态度也非常诚恳。总之，如果要去闸坡旅游的朋友，千万不要去这家酒店，宁愿去便宜点的闸坡当地酒店（当地没有五星酒店）。希望我们的教训能给大家一点帮助！
1	购物选择入住是非常方便，酒店就连着海港城，但是房间一般，设施也很陈旧，早餐也非常一般，个人认为，香港最好的酒店早餐是数码港艾美酒店的。
1	价格够便宜，功能齐全，外型也还不错，上网本的价格买到这样的笔记本，很不错
1	斯诺说过：“在中国南方的大山深处，有两个近似世外桃源的小城，一个就是湖南的凤凰，一个就是湖北的恩施。”（大致意思，原话记不清了，有想引用的查找原文）。我是山里长大的“毕兹卡”男人，我的老家就是在其中的一个城市。原来是特别喜欢斯诺的作品，还特意去宁夏等地方探寻过他的足迹；而今更加喜欢斯诺了，因为，他是国际名人，国际名人曾夸奖过别人未曾夸奖过的我的穷家乡。
1	本本质量不错，值得信赖；另外，京东的服务的确很快，服务态度也挺好。赞一个！！！！
1	房间很干净！早餐很丰盛！门童很好！已经是第二次订那了。以后还会住。
0	于丹教授讲《论语》不能很正确地反映儒家原来的思想，她除了讲《论语》不好外，别的还可以。
1	配置挺高，相当专业的娱乐本，特别是旋转屏和触摸让人耳目一新。还有钛合金的外壳和键盘！国产质量很难突破！
1	房间内设施还不错,不过浴室的淋浴喷头不好用,水量不可调节,出水较散,有些不象四星级的标准.周边环境尤其是酒店后边环境不太好,大堂也太小了吧.
1	超赞！虽然窗正对中环，但一点也不觉得吵。房间很干净、整齐，给人很舒服的感觉，服务也很好，价格也不贵，非常满意！
0	外观漂亮,各功能指示灯也很好看,价格较中关村划算一些。给女孩子用较适合,看电影、听音乐音效还可以
0	整体感觉不如IdeaPad的本本。USB的设置不合理。光驱和电源在一侧，打开光驱不便。
1	相当不错的一本书，通过作者的亲身经历，告诉我们传销的内幕，受益匪浅！记得十几年前，我身边的人就有参与传销的，但是也积极鼓励我做，但我的态度是相当明确的，那就是----不做！我觉得做人一定要讲原则。建议大家都互相传看一下，了解了解什么是传销？传销的危害有多大？有些事情我们是可以亲身体验的，但也有些事情我们一生是绝对不能碰的，如毒品、传销等，十多块钱了解一件事情是值得的！
1	1、外观时尚、精致； 2、显示屏可旋转、手写，感觉很酷； 3、迷你遥控器操作方便； 4、配置能满足办公、娱乐需求，功能比较强大。
1	我是看了点评才入住海景嘉福的，感觉还不如怡东。服务并不好。房间内通风不好有异味。也没看到有送水果和巧克力。总体感觉跟四星差不多。
1	找到你的位置满足你拥有的东西善待每一个人过一种好的生活不是关于物质，而是关于爱爱，永远是可遇不可求的看着书 会跟着杜威的行为大笑 会随着杜威的离去落泪一只很普通的小猫但是却让人为之动容最难做到的就是生命中些微的点点滴滴并且坚持所以那份爱才如溪流般涓涓融入心田很容易做到的事情最难坚持做到很简单的事情很难一直做下去所以应该静静地品味这本书
1	写意曾经的恨，那样的揣测让他不安，也许相对于写意的报复，这样的不安更加折磨，所以我相信对于写意的报复，他虽然难过伤心，却也应该感到释然，他终于可以清清楚楚感觉到写意对他的恨，感觉到写意曾经的痛苦，伤口揭开了，那么痊愈的日子还会远吗？我想对于写意来说也是如此吧，所有的恨都掏空了，剩下的应该就是爱了吧，对过去曾经追逐过的阿衍的爱，对如今眷念上的厉择良的爱……
0	房价比较贵！楼很高，大堂比较宽敞，房间也够大。但是硬件设施也就是八十年代末，九十年代初的水平，显得老旧，家具起皮，洁具是老一代科勒排队，但已没有了光泽，洗手盆的下水口里卡者牙膏盖子。卫生条件绝对没有四星级，新换的床单上还有不知谁的体毛！电梯里的地毯好像已经洗不出来原色了，房间里也别想找到一尘不染的感觉。服务也不够四星级，门卫冷漠地看着我提着行李来，拖着行李走，估计不叫到头上估计不会主动帮忙。客房服务也不敢恭维，我半夜三点钟才入住的，结果纲要睡下服务员就来敲门，给我送水和一次性用品。精神可嘉！但时间不对。房间里有宽带插头，但不知为什么用不了。地点还算可以。我后来想通了，估计是石油人兴建的，以公款消费为主，所以价格贵、服务差，不重视酒店的管理。要是自己旅行还是少住！
0	哪里象个4星的样子哦! 至少是我住过的4星里面服务最差的. 根本就没有服务! 总台:没有问候, 没有笑容, 没有道谢. 象机器人. 到处空荡荡的.浴缸坏了, 我都懒的叫他们来修, 因为我已经脱了衣服了.真的很差, 那早餐的情形跟个大排档似的. 补充点评 2006年10月24日 ： 当然总的来说, 作为中等城市的酒店, 大概都差不多是这个样子的了. 至少安全, 还算舒适.
0	浪费我的RMB光盘上读的根本对不上书上的单词 -总是差一个-- 气愤真是................
1	找了个外置光驱装了XP！速度还是可以滴，感觉比我那台03年的奔4还快点！
1	我女儿快四周岁了，半年前在当当网上给女儿买过幼儿神奇贴纸3-4岁的书，当时女儿并不太感兴趣，于是耐着性子帮她一起把3本书给做完了，但是最近她却把那几本书又翻了出来，还把以前贴好的贴纸撕下又贴上，还对我说：妈妈，我喜欢贴纸的书。正好女儿的生日快到了，我就又订了一套幼儿神奇贴纸4-5岁的书送了给她，拿到书的女儿每天都盯着我要我陪她一起贴纸，可高兴了。
1	性价比高，用过10寸的N270上网本再用这14寸全尺寸键盘的，舒坦多了呵呵。 没系统也挺好，省了一笔不小的银子 锋锐的好处就是冷。HP的电脑可以拿来烤老寒腿，这个电脑年初买过一个，超级冷。 下单子时候的说明没写摄像头，拿货是带摄像头的，方便
1	3月25日入住，3月28日退房，房间比较不错，服务也很好，就是离地铁稍远点，从尖沙嘴到酒店需要15分钟左右的时间，如果不是特别紧张还是可以考虑入住，早餐不错。
0	我是耐着性子看完的，无非是为了多一点谈资罢了。这样的书也会流行，说明我们大众的阅读水准还真不怎么地！
1	4年前住过。酒店设施这个价格还算值，尤其是黄金周期间。临海位置很好。高层，大部分房间都可以看到海。前台接待的小姐态度很生硬，登记的姓名没一个字是对的。算啦，不影响住也就不计较了。
1	1.从下单到提货，24小时之内完成，京东的速度很让人满意，赞一个。 2.第一次在京东买东西，总体还满意，但京东的提货处工作人员的着装有待提高。 3.机器很好用，没任何问题到目前为止。 4.整个安装时间4小时，没碰到任何问题，很意外。。。
